cell,feature,time,int
cell25_01,30,1,-0.010419152614393
cell25_01,30,2,-0.009950581784527
cell25_01,30,3,-0.006915057712792
cell25_01,30,4,2.96787815994272
cell25_01,30,5,2.50523868008545
cell25_01,30,6,2.2054843159739
cell25_01,30,7,2.01310834172492
cell25_01,30,8,1.85259518390677
cell25_01,30,9,1.73644200490108
cell25_01,30,10,1.6360718048417
cell25_01,30,11,1.54254972380514
cell25_01,30,12,1.50438302900483
cell25_01,30,13,1.41971140693485
cell25_01,30,14,1.35326748118441
cell25_01,30,15,1.30495520928527
cell25_01,30,16,1.23453570742554
cell25_01,30,17,1.19667169191905
cell25_01,30,18,1.15604863823422
cell25_01,30,19,1.12395008119954
cell25_01,30,20,1.09095221741686
cell25_01,30,21,1.04972380514438
cell25_01,30,22,1.00872822309792
cell25_01,30,23,0.981891629171299
cell25_01,30,24,0.957671464909575
cell25_01,30,25,0.926780714672379
cell25_01,30,26,0.907356853066665
cell25_01,30,27,0.874146531702746
cell25_01,30,28,0.850581202451702
cell25_01,30,29,0.839611988428338
cell25_01,30,30,0.805927275478903
cell25_01,30,31,0.800711878416056
cell25_01,30,32,0.784902706069302
cell25_01,30,33,0.745426341247621
cell25_01,30,34,0.758752961309437
cell25_01,30,35,0.720449478751331
cell25_01,30,36,0.710126368605172
cell25_01,30,37,0.68529211462232
cell25_01,30,38,0.676313599031426
cell25_01,30,39,0.658248883870104
cell25_01,30,40,0.653947345444386
cell25_01,30,41,0.632183540067172
cell25_01,30,42,0.621735283674527
cell25_01,30,43,0.604825988509828
cell25_01,30,44,0.593763642396056
cell25_01,30,45,0.594616383098854
cell25_01,30,46,0.563946821576377
cell25_01,30,47,0.541085803759044
cell25_01,30,48,0.556001490113446
cell25_01,30,49,0.538280199535503
cell25_01,30,50,0.542814568187242
cell25_01,30,51,0.530724858701156
cell25_01,30,52,0.51617296957491
cell25_01,30,53,0.499467400857979
cell25_01,30,54,0.497689160006752
cell25_01,30,55,0.48966524834254
cell25_01,30,56,0.481012695068074
cell25_01,30,57,0.483137270880506
cell25_01,30,58,0.472304844614928
cell25_01,30,59,0.458631889591907
cell25_01,30,60,0.446908887711803
cell25_01,30,61,0.436236532226614
cell25_01,30,62,0.439685329949534
cell25_01,30,63,0.428340677186712
cell25_01,30,64,0.422257987531941
cell25_01,30,65,0.42183598274728
cell25_01,30,66,0.411844655673199
cell25_01,30,67,0.406344041583478
cell25_01,30,68,0.399428983870686
cell25_01,30,69,0.409597843992107
cell25_01,30,70,0.392694369583059
cell25_01,30,71,0.390724043795365
cell25_01,30,72,0.380942263924703
cell25_01,30,73,0.375010913916845
cell25_01,30,74,0.369111578065064
cell25_01,30,75,0.359588821820849
cell25_01,30,76,0.353526504810855
cell25_01,30,77,0.363477086595382
cell25_01,30,78,0.367985261846693
cell25_01,30,79,0.352161537610813
cell25_01,30,80,0.353389717053068
cell25_01,30,81,0.341087549985739
cell25_01,30,82,0.344259861815261
cell25_01,30,83,0.333540940284868
cell25_01,30,84,0.324242283133196
cell25_01,30,85,0.330022293494141
cell25_01,30,86,0.315208470363623
cell25_01,30,87,0.316739329099704
cell25_01,30,88,0.323613641522942
cell25_01,30,89,0.308142073003917
cell25_01,30,90,0.305266619712571
cell25_01,30,91,0.310563507354525
cell25_01,30,92,0.312696814300432
cell25_01,30,93,0.306878969027759
cell25_01,30,94,0.298051793083778
cell25_01,30,95,0.300091967939278
cell25_01,30,96,0.288625079307796
cell25_01,30,97,0.272193086106438
cell25_01,30,98,0.270988189686785
cell25_01,30,99,0.273942223179413
cell25_01,30,100,0.256619654363529
cell25_01,30,101,0.26398291026141
cell25_01,30,102,0.278680318278919
cell25_01,30,103,0.265286759527122
cell25_01,30,104,0.268226241130623
cell25_01,30,105,0.265924132270851
cell25_01,30,106,0.265438099174035
cell25_01,30,107,0.247777926530422
cell25_01,30,108,0.244110850470608
cell25_01,30,109,0.242379175664585
cell25_01,30,110,0.253246526464066
cell25_01,30,111,0.243569520195112
cell25_01,30,112,0.24279244931577
cell25_01,30,113,0.240539816879027
cell25_01,30,114,0.232504263703514
cell25_01,30,115,0.236060745405969
cell25_01,30,116,0.2320531551406
cell25_01,30,117,0.225522267300741
cell25_01,30,118,0.231197504059977
cell19_01,10,1,-0.001323857659645
cell19_01,10,2,0.007004130641147
cell19_01,10,3,-0.015055032455038
cell19_01,10,4,0.693157503142879
cell19_01,10,5,0.652353952330862
cell19_01,10,6,0.608456269081766
cell19_01,10,7,0.573399697257357
cell19_01,10,8,0.58929625163558
cell19_01,10,9,0.563706801447007
cell19_01,10,10,0.5295071452395
cell19_01,10,11,0.533622392693127
cell19_01,10,12,0.515062729301896
cell19_01,10,13,0.501136567719424
cell19_01,10,14,0.489129486620315
cell19_01,10,15,0.480303768889345
cell19_01,10,16,0.447705056828386
cell19_01,10,17,0.429586679323704
cell19_01,10,18,0.449485594068297
cell19_01,10,19,0.459686481771301
cell19_01,10,20,0.4291248685122
cell19_01,10,21,0.419857864894682
cell19_01,10,22,0.430638581727686
cell19_01,10,23,0.413253970290171
cell19_01,10,24,0.414536778099905
cell19_01,10,25,0.399415039638761
cell19_01,10,26,0.379900967237089
cell19_01,10,27,0.394730225517613
cell19_01,10,28,0.379280088257177
cell19_01,10,29,0.40140082612823
cell19_01,10,30,0.372640275033994
cell19_01,10,31,0.351114759986659
cell19_01,10,32,0.353305795725684
cell19_01,10,33,0.33568001641994
cell19_01,10,34,0.348425994817457
cell19_01,10,35,0.320378684865433
cell19_01,10,36,0.340842035046309
cell19_01,10,37,0.335433717320471
cell19_01,10,38,0.321394668650743
cell19_01,10,39,0.309213125689509
cell19_01,10,40,0.293757857197835
cell19_01,10,41,0.298642789337302
cell19_01,10,42,0.319691099879416
cell19_01,10,43,0.283356851476512
cell19_01,10,44,0.284757677604741
cell19_01,10,45,0.291171716653411
cell19_01,10,46,0.283136208533238
cell19_01,10,47,0.276239833748108
cell19_01,10,48,0.254509069451215
cell19_01,10,49,0.263262949944839
cell19_01,10,50,0.253554660440773
cell19_01,10,51,0.258259999486877
cell19_01,10,52,0.26379146676245
cell19_01,10,53,0.281211996818637
cell19_01,10,54,0.237288657413346
cell19_01,10,55,0.274043666777843
cell19_01,10,56,0.243666777843344
cell19_01,10,57,0.243097211175822
cell19_01,10,58,0.263673448443954
cell19_01,10,59,0.222336249583088
cell19_01,10,60,0.258285655643072
cell19_01,10,61,0.248772352926085
cell19_01,10,62,0.236785796751931
cell19_01,10,63,0.246586448418298
cell19_01,10,64,0.241917027990866
cell19_01,10,65,0.231690484131667
cell19_01,10,66,0.232131770018216
cell19_01,10,67,0.228144803345563
cell19_01,10,68,0.218118377504682
cell19_01,10,69,0.219765502732381
cell19_01,10,70,0.22975087872335
cell19_01,10,71,0.221140672704415
cell19_01,10,72,0.22251584267645
cell19_01,10,73,0.210349693408933
cell19_01,10,74,0.221782076609282
cell19_01,10,75,0.201421351053185
cell19_01,10,76,0.207127280190882
cell19_01,10,77,0.212361136054596
cell19_01,10,78,0.226117967006183
cell19_01,10,79,0.193519254945224
cell19_01,10,80,0.202129460964158
cell19_01,10,81,0.21374143725787
cell19_01,10,82,0.181019575647177
cell19_01,10,83,0.197701208404957
cell19_01,10,84,0.2066552069169
cell19_01,10,85,0.197372809605665
cell19_01,10,86,0.20742489160274
cell19_01,10,87,0.185001411088591
cell19_01,10,88,0.206906637247608
cell19_01,10,89,0.18669471739744
cell19_01,10,90,0.191790030017703
cell19_01,10,91,0.191189675962747
cell19_01,10,92,0.195715421915489
cell19_01,10,93,0.205105575082741
cell19_01,10,94,0.204094722528671
cell19_01,10,95,0.201508581984247
cell19_01,10,96,0.20453087718398
cell19_01,10,97,0.199476614413629
cell19_01,10,98,0.219226723452292
cell19_01,10,99,0.18254868255638
cell19_01,10,100,0.197968032429382
cell19_01,10,101,0.186720373553634
cell19_01,10,102,0.204920850758139
cell19_01,10,103,0.171998871129127
cell19_01,10,104,0.185709520999564
cell19_01,10,105,0.182127921594787
cell19_01,10,106,0.188972984067527
cell19_01,10,107,0.191184544731508
cell19_01,10,108,0.188742078661775
cell19_01,10,109,0.20106216486646
cell19_01,10,110,0.198568386484337
cell19_01,10,111,0.193837391282038
cell19_01,10,112,0.185175872950715
cell19_01,10,113,0.192646945634605
cell19_01,10,114,0.183975164840804
cell19_01,10,115,0.19836313723478
cell19_01,10,116,0.165005002950458
cell19_01,10,117,0.168550683736563
cell19_01,10,118,0.190861277163455
cell20_01,20,1,-0.009171630693588
cell20_01,20,2,-0.012036869898083
cell20_01,20,3,-0.000575913080103
cell20_01,20,4,2.30477835942134
cell20_01,20,5,1.96752824409546
cell20_01,20,6,1.78716716665091
cell20_01,20,7,1.71485999008627
cell20_01,20,8,1.61292050966875
cell20_01,20,9,1.54499714908699
cell20_01,20,10,1.48410508551306
cell20_01,20,11,1.41467460910974
cell20_01,20,12,1.33892914549971
cell20_01,20,13,1.32074060702958
cell20_01,20,14,1.26465068436238
cell20_01,20,15,1.17877373492526
cell20_01,20,16,1.16597184615958
cell20_01,20,17,1.10827738953787
cell20_01,20,18,1.06179747916255
cell20_01,20,19,1.01697367704743
cell20_01,20,20,0.958293578139371
cell20_01,20,21,0.945382810283917
cell20_01,20,22,0.915784889301484
cell20_01,20,23,0.875046918291974
cell20_01,20,24,0.835856176452892
cell20_01,20,25,0.844514929328875
cell20_01,20,26,0.809484514814719
cell20_01,20,27,0.772534390033552
cell20_01,20,28,0.74712544876809
cell20_01,20,29,0.72477658297303
cell20_01,20,30,0.719458699009487
cell20_01,20,31,0.670864242101252
cell20_01,20,32,0.658813046007146
cell20_01,20,33,0.661901773869592
cell20_01,20,34,0.644595729074442
cell20_01,20,35,0.623736787665718
cell20_01,20,36,0.61856789614081
cell20_01,20,37,0.579056247510823
cell20_01,20,38,0.544753603754609
cell20_01,20,39,0.540650581213773
cell20_01,20,40,0.544455618877342
cell20_01,20,41,0.521098188882299
cell20_01,20,42,0.535762483130904
cell20_01,20,43,0.485798441882921
cell20_01,20,44,0.499219222316775
cell20_01,20,45,0.460807825541315
cell20_01,20,46,0.474990759603566
cell20_01,20,47,0.444710911690463
cell20_01,20,48,0.437914564297401
cell20_01,20,49,0.43746185650309
cell20_01,20,50,0.428424892052113
cell20_01,20,51,0.398185157487873
cell20_01,20,52,0.403554615757097
cell20_01,20,53,0.402368406726436
cell20_01,20,54,0.3672233826441
cell20_01,20,55,0.374311984436021
cell20_01,20,56,0.374449515917836
cell20_01,20,57,0.358106191495397
cell20_01,20,58,0.347946053276258
cell20_01,20,59,0.342553673093398
cell20_01,20,60,0.347132325342181
cell20_01,20,61,0.324943912942572
cell20_01,20,62,0.342645360747942
cell20_01,20,63,0.315798069401824
cell20_01,20,64,0.319912552899479
cell20_01,20,65,0.300102289039601
cell20_01,20,66,0.290715765405675
cell20_01,20,67,0.303448888430451
cell20_01,20,68,0.290985097890897
cell20_01,20,69,0.307660790061058
cell20_01,20,70,0.278166017689987
cell20_01,20,71,0.27372489692302
cell20_01,20,72,0.276292151250247
cell20_01,20,73,0.2660632472902
cell20_01,20,74,0.269862554475361
cell20_01,20,75,0.262963058470937
cell20_01,20,76,0.254842970565398
cell20_01,20,77,0.282051282051282
cell20_01,20,78,0.22164057866371
cell20_01,20,79,0.229485603605617
cell20_01,20,80,0.220460100111458
cell20_01,20,81,0.229393915951073
cell20_01,20,82,0.221394168092123
cell20_01,20,83,0.229084470116988
cell20_01,20,84,0.228408273664727
cell20_01,20,85,0.222597568558011
cell20_01,20,86,0.205967720215122
cell20_01,20,87,0.210317153327546
cell20_01,20,88,0.216116397477443
cell20_01,20,89,0.196363438401655
cell20_01,20,90,0.192002544332414
cell20_01,20,91,0.202042342504964
cell20_01,20,92,0.198202921970941
cell20_01,20,93,0.208368790668489
cell20_01,20,94,0.194478111005097
cell20_01,20,95,0.179561675706497
cell20_01,20,96,0.183630315376879
cell20_01,20,97,0.171023262877101
cell20_01,20,98,0.171647885023681
cell20_01,20,99,0.173785353470235
cell20_01,20,100,0.167814194968067
cell20_01,20,101,0.168736801991914
cell20_01,20,102,0.158198452197782
cell20_01,20,103,0.165791336089694
cell20_01,20,104,0.153178553111507
cell20_01,20,105,0.14975745750134
cell20_01,20,106,0.155247255817152
cell20_01,20,107,0.151889195469484
cell20_01,20,108,0.143448200773042
cell20_01,20,109,0.136806576297022
cell20_01,20,110,0.131666337164158
cell20_01,20,111,0.151711550638805
cell20_01,20,112,0.138302231161769
cell20_01,20,113,0.138594485560627
cell20_01,20,114,0.134285165797067
cell20_01,20,115,0.130061803209641
cell20_01,20,116,0.15225021560925
cell20_01,20,117,0.119672445854142
cell20_01,20,118,0.132749397583457
cell17_01,10,1,-0.001747384023335
cell17_01,10,2,0.001992153769794
cell17_01,10,3,0.010987441952175
cell17_01,10,4,0.725531524303596
cell17_01,10,5,0.708030487431753
cell17_01,10,6,0.652556144060594
cell17_01,10,7,0.638420691202567
cell17_01,10,8,0.590880967112465
cell17_01,10,9,0.607872067012517
cell17_01,10,10,0.565363721044079
cell17_01,10,11,0.541927017820597
cell17_01,10,12,0.539887269933436
cell17_01,10,13,0.549038938787166
cell17_01,10,14,0.515294709573897
cell17_01,10,15,0.510161344057875
cell17_01,10,16,0.479714707262183
cell17_01,10,17,0.462247666188459
cell17_01,10,18,0.415415054699239
cell17_01,10,19,0.415510242933973
cell17_01,10,20,0.418053128633301
cell17_01,10,21,0.405229913582681
cell17_01,10,22,0.388966323762383
cell17_01,10,23,0.387790069147453
cell17_01,10,24,0.38242553220422
cell17_01,10,25,0.376469468373709
cell17_01,10,26,0.356704311347117
cell17_01,10,27,0.342453272775485
cell17_01,10,28,0.347355466864295
cell17_01,10,29,0.328277024959715
cell17_01,10,30,0.328671376217899
cell17_01,10,31,0.303072540234027
cell17_01,10,32,0.327399933368236
cell17_01,10,33,0.289039074770358
cell17_01,10,34,0.303412498215221
cell17_01,10,35,0.296586141952855
cell17_01,10,36,0.274903621912332
cell17_01,10,37,0.273944940405366
cell17_01,10,38,0.262291180810052
cell17_01,10,39,0.259510324523889
cell17_01,10,40,0.268226847161691
cell17_01,10,41,0.275508747118856
cell17_01,10,42,0.248373301059989
cell17_01,10,43,0.264249338781727
cell17_01,10,44,0.260965344683397
cell17_01,10,45,0.251670893477566
cell17_01,10,46,0.251480517008098
cell17_01,10,47,0.259585115279751
cell17_01,10,48,0.249114409458991
cell17_01,10,49,0.233823099464906
cell17_01,10,50,0.246374348130571
cell17_01,10,51,0.218715366780666
cell17_01,10,52,0.231565778469781
cell17_01,10,53,0.198107113960714
cell17_01,10,54,0.224202288597129
cell17_01,10,55,0.205280227363898
cell17_01,10,56,0.202125417298422
cell17_01,10,57,0.190131699721914
cell17_01,10,58,0.199147385383167
cell17_01,10,59,0.207279180293316
cell17_01,10,60,0.194666739191036
cell17_01,10,61,0.207863908020969
cell17_01,10,62,0.19500669717223
cell17_01,10,63,0.196420922373995
cell17_01,10,64,0.192681384580866
cell17_01,10,65,0.207149996260462
cell17_01,10,66,0.189336198045922
cell17_01,10,67,0.160970104095134
cell17_01,10,68,0.189954921571694
cell17_01,10,69,0.202043827382936
cell17_01,10,70,0.183611305642623
cell17_01,10,71,0.194850316500881
cell17_01,10,72,0.165994683057174
cell17_01,10,73,0.172848235958036
cell17_01,10,74,0.198576255974761
cell17_01,10,75,0.132998361402531
cell17_01,10,76,0.158175649489723
cell17_01,10,77,0.149391135255682
cell17_01,10,78,0.155258810011083
cell17_01,10,79,0.157053788151784
cell17_01,10,80,0.168374388925529
cell17_01,10,81,0.135214887439912
cell17_01,10,82,0.147358186528145
cell17_01,10,83,0.150995736926916
cell17_01,10,84,0.157781298231538
cell17_01,10,85,0.142965929411125
cell17_01,10,86,0.150961741128796
cell17_01,10,87,0.151736845325918
cell17_01,10,88,0.143496263861787
cell17_01,10,89,0.150241030208666
cell17_01,10,90,0.126783929506313
cell17_01,10,91,0.140429842871421
cell17_01,10,92,0.145631199983682
cell17_01,10,93,0.130169910999001
cell17_01,10,94,0.135704426932831
cell17_01,10,95,0.131373362252426
cell17_01,10,96,0.127824200928765
cell17_01,10,97,0.124696587501785
cell17_01,10,98,0.133916247951753
cell17_01,10,99,0.11379753462472
cell17_01,10,100,0.104509882578513
cell17_01,10,101,0.106719609456271
cell17_01,10,102,0.120263535427021
cell17_01,10,103,0.110554335484134
cell17_01,10,104,0.085424641514309
cell17_01,10,105,0.103048063259381
cell17_01,10,106,0.092244198617051
cell17_01,10,107,0.08282736253799
cell17_01,10,108,0.083758847406461
cell17_01,10,109,0.105890111982159
cell17_01,10,110,0.086492109575257
cell17_01,10,111,0.086390122180898
cell17_01,10,112,0.07789117265106
cell17_01,10,113,0.067468060947667
cell17_01,10,114,0.069215444971002
cell17_01,10,115,0.071799125628072
cell17_01,10,116,0.078727469284797
cell17_01,10,117,0.068134378590806
cell17_01,10,118,0.066176220619132
cell23_01,30,1,0.00382477834686
cell23_01,30,2,0.009734337791704
cell23_01,30,3,0.005407568452099
cell23_01,30,4,2.86543425793762
cell23_01,30,5,2.55213113934091
cell23_01,30,6,2.3267639802705
cell23_01,30,7,2.15360031155598
cell23_01,30,8,2.01814849286583
cell23_01,30,9,1.88993177567255
cell23_01,30,10,1.81686975566794
cell23_01,30,11,1.71597492546059
cell23_01,30,12,1.64529602283791
cell23_01,30,13,1.56624583981664
cell23_01,30,14,1.50484215866846
cell23_01,30,15,1.44061232182446
cell23_01,30,16,1.41198633012428
cell23_01,30,17,1.35121147755064
cell23_01,30,18,1.30606444421022
cell23_01,30,19,1.24955919474214
cell23_01,30,20,1.20499811530072
cell23_01,30,21,1.1626379358702
cell23_01,30,22,1.11407879293497
cell23_01,30,23,1.10223109092825
cell23_01,30,24,1.05029914018411
cell23_01,30,25,1.01791089570557
cell23_01,30,26,0.997959880022366
cell23_01,30,27,0.960898295910292
cell23_01,30,28,0.930021383744424
cell23_01,30,29,0.92939612805951
cell23_01,30,30,0.882952135784097
cell23_01,30,31,0.866852695119969
cell23_01,30,32,0.844486406048188
cell23_01,30,33,0.836751100003395
cell23_01,30,34,0.813931053948847
cell23_01,30,35,0.778366510590938
cell23_01,30,36,0.755035541319575
cell23_01,30,37,0.74157289320097
cell23_01,30,38,0.706608595300578
cell23_01,30,39,0.719563893091997
cell23_01,30,40,0.673988112996207
cell23_01,30,41,0.685692899417798
cell23_01,30,42,0.68310255443744
cell23_01,30,43,0.649953284468113
cell23_01,30,44,0.659485753995831
cell23_01,30,45,0.626765230781873
cell23_01,30,46,0.623553203006229
cell23_01,30,47,0.60663557061727
cell23_01,30,48,0.619094236750386
cell23_01,30,49,0.606674872403179
cell23_01,30,50,0.586566649576345
cell23_01,30,51,0.574715374680003
cell23_01,30,52,0.564779168624312
cell23_01,30,53,0.560738230454954
cell23_01,30,54,0.537071409558552
cell23_01,30,55,0.554782223444944
cell23_01,30,56,0.534009443147287
cell23_01,30,57,0.527463909348644
cell23_01,30,58,0.522669091467761
cell23_01,30,59,0.509949604391796
cell23_01,30,60,0.513511775350992
cell23_01,30,61,0.507684392367593
cell23_01,30,62,0.486379251515352
cell23_01,30,63,0.494475419412581
cell23_01,30,64,0.4880013434065
cell23_01,30,65,0.483653136729127
cell23_01,30,66,0.449617790132036
cell23_01,30,67,0.444905148712599
cell23_01,30,68,0.458035518095793
cell23_01,30,69,0.434979661325792
cell23_01,30,70,0.429227309024583
cell23_01,30,71,0.427305094404676
cell23_01,30,72,0.442675665584677
cell23_01,30,73,0.409912267695183
cell23_01,30,74,0.417840509779892
cell23_01,30,75,0.40792574106197
cell23_01,30,76,0.406632355016605
cell23_01,30,77,0.384008817891602
cell23_01,30,78,0.380146524203648
cell23_01,30,79,0.378756670138324
cell23_01,30,80,0.388131932522406
cell23_01,30,81,0.386913577159231
cell23_01,30,82,0.362882321520765
cell23_01,30,83,0.351527678282726
cell23_01,30,84,0.365629873644759
cell23_01,30,85,0.363779116817413
cell23_01,30,86,0.35364282894255
cell23_01,30,87,0.349448256519184
cell23_01,30,88,0.339565643807914
cell23_01,30,89,0.359441628808924
cell23_01,30,90,0.351524105393098
cell23_01,30,91,0.353746442741764
cell23_01,30,92,0.34480350000268
cell23_01,30,93,0.340748270274809
cell23_01,30,94,0.329236419893135
cell23_01,30,95,0.333688240369723
cell23_01,30,96,0.335145979337979
cell23_01,30,97,0.33373111504526
cell23_01,30,98,0.320139842900043
cell23_01,30,99,0.325066857697166
cell23_01,30,100,0.304883604188141
cell23_01,30,101,0.312865439617272
cell23_01,30,102,0.308510087160643
cell23_01,30,103,0.321229574236608
cell23_01,30,104,0.306730788125859
cell23_01,30,105,0.309982117687411
cell23_01,30,106,0.309303268658076
cell23_01,30,107,0.302343279662576
cell23_01,30,108,0.29091003285272
cell23_01,30,109,0.29252855185424
cell23_01,30,110,0.303500895902074
cell23_01,30,111,0.302661266839476
cell23_01,30,112,0.277265167363082
cell23_01,30,113,0.292968017278494
cell23_01,30,114,0.278426356492208
cell23_01,30,115,0.278922988150512
cell23_01,30,116,0.2887698719655
cell23_01,30,117,0.273449321240293
cell23_01,30,118,0.264845803015876
